% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Dec 3 2024, 18:43
% Table:              Table 14 - 
% k                                               Eigenfrequency (THz)                              Frequency (THz)                                   Quality factor (1)
0.9333333333333333                                411.1470489785301+1.4458542918181905E-6i          411.1470489785301                                 1.421813564842362E8
0.9333333333333333                                411.7207829154513+1.4422352980668856E-6i          411.7207829154513                                 1.4273703585930303E8
0.9333333333333333                                413.0395679290589+1.4531360901390798E-6i          413.0395679290589                                 1.4212005700358278E8
1                                                 386.72996645552035+1.4734361844795826E-6i         386.72996645552035                                1.3123404003822309E8
1                                                 387.5385923571707+1.4692672823969264E-6i          387.5385923571707                                 1.3188158376634845E8
1                                                 390.6961704779251+1.4364361322178623E-6i          390.6961704779251                                 1.359949675850498E8
1                                                 392.0867215482143+1.4464457313350532E-6i          392.0867215482143                                 1.355345427257484E8
1                                                 394.74009304811403+1.4561427297640021E-6i         394.74009304811403                                1.355430635265026E8
1                                                 396.37223979408236+1.4610886759955745E-6i         396.37223979408236                                1.3564277319581488E8
1                                                 396.95574309209536+1.4543515905089812E-6i         396.95574309209536                                1.3647172584765846E8
1                                                 397.47112576186225+1.4641543972960282E-6i         397.47112576186225                                1.357340204338778E8
1                                                 398.5775221452389+1.4609789901761514E-6i          398.5775221452389                                 1.3640768444492897E8
1                                                 399.93233272655203+1.4308735576624878E-6i         399.93233272655203                                1.3975110888899642E8
1                                                 402.09014043133936+1.5093197060158474E-6i         402.09014043133936                                1.3320244174534006E8
1                                                 405.1523510898632+1.4975742255394815E-6i          405.1523510898632                                 1.3526953929242218E8
1                                                 407.0461595350159+1.434056560364061E-6i           407.0461595350159                                 1.419212361581052E8
1                                                 407.19521092214416+1.434890580741234E-6i          407.19521092214416                                1.4189068364773703E8
1                                                 407.75605712471025+1.4350503452710137E-6i         407.75605712471025                                1.4207029686045763E8
1                                                 408.9389224226533+1.440001193602276E-6i           408.9389224226533                                 1.4199256370047185E8
1                                                 409.3949766635448+1.4389764188903755E-6i          409.3949766635448                                 1.4225214926705948E8
1                                                 410.79286824809066+1.4408902134200847E-6i         410.79286824809066                                1.425482886975255E8
1                                                 411.7823447930524+1.4465263186655365E-6i          411.7823447930524                                 1.4233489549396303E8
1                                                 412.83101245296695+1.4242593742239639E-6i         412.83101245296695                                1.4492831148747262E8
